,atomic_numbers_mean,atomic_numbers_max,atomic_numbers_min,atomic_numbers_std,volume_per_atom,empty_volume,metals_fraction,distance_matrix_mean,distance_matrix_max,distance_matrix_min,distance_matrix_std,van_der_waals_radius_mean,van_der_waals_radius_max,van_der_waals_radius_min,van_der_waals_radius_std,electrical_resistivity_mean,electrical_resistivity_max,electrical_resistivity_min,electrical_resistivity_std,velocity_of_sound_mean,velocity_of_sound_max,velocity_of_sound_min,velocity_of_sound_std,reflectivity_mean,reflectivity_max,reflectivity_min,reflectivity_std,poissons_ratio_mean,poissons_ratio_max,poissons_ratio_min,poissons_ratio_std,molar_volume_mean,molar_volume_max,molar_volume_min,molar_volume_std,thermal_conductivity_mean,thermal_conductivity_max,thermal_conductivity_min,thermal_conductivity_std,melting_point_mean,melting_point_max,melting_point_min,melting_point_std,critical_temperature_mean,critical_temperature_max,critical_temperature_min,critical_temperature_std,superconduction_temperature_mean,superconduction_temperature_max,superconduction_temperature_min,superconduction_temperature_std,liquid_range_mean,liquid_range_max,liquid_range_min,liquid_range_std,bulk_modulus_mean,bulk_modulus_max,bulk_modulus_min,bulk_modulus_std,youngs_modulus_mean,youngs_modulus_max,youngs_modulus_min,youngs_modulus_std,brinell_hardness_mean,brinell_hardness_max,brinell_hardness_min,brinell_hardness_std,rigidity_modulus_mean,rigidity_modulus_max,rigidity_modulus_min,rigidity_modulus_std,vickers_hardness_mean,vickers_hardness_max,vickers_hardness_min,vickers_hardness_std,density_of_solid_mean,density_of_solid_max,density_of_solid_min,density_of_solid_std,coefficient_of_linear_thermal_expansion_mean,coefficient_of_linear_thermal_expansion_max,coefficient_of_linear_thermal_expansion_min,coefficient_of_linear_thermal_expansion_std,average_ionic_radius_mean,average_ionic_radius_max,average_ionic_radius_min,average_ionic_radius_std,average_cationic_radius_mean,average_cationic_radius_max,average_cationic_radius_min,average_cationic_radius_std,average_anionic_radius_mean,average_anionic_radius_max,average_anionic_radius_min,average_anionic_radius_std
4631,40.09090909090909,63,20,14.637775200142862,25.336042770726042,272.4905934828264,0.09090909090909091,3.2668385393496338,5.051202085552095,0.0,1.18737611648567,2.31,2.31,2.31,0.0,3.4e-08,3.4e-08,3.4e-08,0.0,3810.0,3810.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.31,0.0,26.2,26.2,26.2,0.0,200.0,200.0,200.0,0.0,1115.0,1115.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,642.0,642.0,0.0,17.0,17.0,17.0,0.0,20.0,20.0,20.0,0.0,167.0,167.0,167.0,0.0,7.4,7.4,7.4,0.0,0.0,0.0,0.0,0.0,1550.0,1550.0,1550.0,0.0,2.23e-05,2.23e-05,2.23e-05,0.0,1.14,1.14,1.14,0.0,1.14,1.14,1.14,0.0,0.0,0.0,0.0,0.0
4632,59.0,92,32,25.126347393390336,18.666636019489086,667.9191029331084,0.027777777777777776,4.592820660414132,8.318092090132792,0.0,1.6785683880784006,2.41,2.41,2.41,0.0,2.8e-07,2.8e-07,2.8e-07,0.0,3155.0,3155.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,12.49,12.49,12.49,0.0,27.0,27.0,27.0,0.0,1405.3,1405.3,1405.3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,2794.7,2794.7,2794.7,0.0,100.0,100.0,100.0,0.0,208.0,208.0,208.0,0.0,2400.0,2400.0,2400.0,0.0,111.0,111.0,111.0,0.0,1960.0,1960.0,1960.0,0.0,19050.0,19050.0,19050.0,0.0,1.39e-05,1.39e-05,1.39e-05,0.0,0.9912500000000001,0.9912500000000001,0.9912500000000001,0.0,0.9912500000000001,0.9912500000000001,0.9912500000000001,0.0,0.0,0.0,0.0,0.0
4633,16.555555555555557,63,8,14.945167268764779,11.694082997480152,203.95522807915248,0.05555555555555555,2.9701557469530413,5.282957874486728,0.0,1.1349345871265153,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
4634,15.777777777777779,49,8,12.70413561516072,11.408985208751924,198.82346788204438,0.05555555555555555,2.9117928935870934,5.1334699819693395,0.0,1.1000769287364895,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
4635,31.642857142857142,63,28,8.876993883526296,13.539617275219948,371.89816367775114,0.03571428571428571,3.4044567312282967,5.648962937814338,0.0,1.0480834784983855,2.35,2.35,2.35,0.0,9e-07,9e-07,9e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,28.97,28.97,28.97,0.0,14.0,14.0,14.0,0.0,1099.0,1099.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,701.0,701.0,0.0,8.3,8.3,8.3,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,7.9,0.0,167.0,167.0,167.0,0.0,5244.0,5244.0,5244.0,0.0,3.5e-05,3.5e-05,3.5e-05,0.0,1.1985000000000001,1.1985000000000001,1.1985000000000001,0.0,1.1985000000000001,1.1985000000000001,1.1985000000000001,0.0,0.0,0.0,0.0,0.0
4636,41.22222222222222,60,3,18.890196033203033,25.118452469917862,901.2106608577537,0.027777777777777776,5.129067315600386,9.276637194076523,0.0,1.9066471655348085,1.82,1.82,1.82,0.0,9.5e-08,9.5e-08,9.5e-08,0.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,13.02,13.02,0.0,85.0,85.0,85.0,0.0,453.69,453.69,453.69,0.0,3223.0,3223.0,3223.0,0.0,0.0,0.0,0.0,0.0,1161.31,1161.31,1161.31,0.0,11.0,11.0,11.0,0.0,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,535.0,535.0,535.0,0.0,4.6e-05,4.6e-05,4.6e-05,0.0,0.9,0.9,0.9,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0
4637,14.162162162162161,32,8,8.578771768428423,12.256194066531322,450.81487531916326,0.02702702702702703,3.9452778973590052,6.96517985458866,0.0,1.3487936308906348,1.73,1.73,1.73,0.0,4.4e-08,4.4e-08,4.4e-08,0.0,4602.0,4602.0,4602.0,0.0,74.0,74.0,74.0,0.0,0.29,0.29,0.29,0.0,14.0,14.0,14.0,0.0,160.0,160.0,160.0,0.0,923.0,923.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,440.0,0.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,260.0,260.0,260.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1738.0,1738.0,1738.0,0.0,8.2e-06,8.2e-06,8.2e-06,0.0,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.0,0.0,0.0,0.0,0.0
4638,42.55555555555556,66,32,13.132750504082116,18.884115526015613,673.7681059136214,0.027777777777777776,4.622589698632564,8.409606703417527,0.0,1.6968987592585683,2.31,2.31,2.31,0.0,9.26e-07,9.26e-07,9.26e-07,0.0,2710.0,2710.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,19.01,19.01,19.01,0.0,11.0,11.0,11.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1160.0,1160.0,0.0,41.0,41.0,41.0,0.0,61.0,61.0,61.0,0.0,500.0,500.0,500.0,0.0,25.0,25.0,25.0,0.0,540.0,540.0,540.0,0.0,8551.0,8551.0,8551.0,0.0,9.9e-06,9.9e-06,9.9e-06,0.0,1.131,1.131,1.131,0.0,1.131,1.131,1.131,0.0,0.0,0.0,0.0,0.0
4639,11.393939393939394,32,3,10.482133121850996,11.142809571783296,364.6590878095595,0.030303030303030304,3.8232670320011093,6.7722705459737425,0.0,1.4136757201884622,1.82,1.82,1.82,0.0,9.5e-08,9.5e-08,9.5e-08,0.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,13.02,13.02,0.0,85.0,85.0,85.0,0.0,453.69,453.69,453.69,0.0,3223.0,3223.0,3223.0,0.0,0.0,0.0,0.0,0.0,1161.31,1161.31,1161.31,0.0,11.0,11.0,11.0,0.0,4.9,4.9,4.9,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,535.0,535.0,535.0,0.0,4.6e-05,4.6e-05,4.6e-05,0.0,0.9,0.9,0.9,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0
4640,14.342857142857143,72,8,15.36125526333399,14.152375416775948,2965.460571647459,0.004761904761904762,7.782475948987727,14.140872088147297,0.0,2.725787392721898,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
4641,11.268292682926829,32,8,5.841501603826488,12.110536449958234,2972.6537008142354,0.0040650406504065045,7.7140836779775555,14.052888892486388,0.0,2.659349476121502,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
4642,39.75,79,32,15.014576251096798,33.22735744170135,512.4769527886281,0.0625,4.337668367479015,7.527061404713323,0.0,1.8103709182128584,3.03,3.03,3.03,0.0,1.33e-07,1.33e-07,1.33e-07,0.0,1300.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.76,55.76,55.76,0.0,58.0,58.0,58.0,0.0,312.46,312.46,312.46,0.0,2093.0,2093.0,2093.0,0.0,0.0,0.0,0.0,0.0,648.54,648.54,648.54,0.0,2.5,2.5,2.5,0.0,2.4,2.4,2.4,0.0,0.216,0.216,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,1532.0,1532.0,0.0,0.0,0.0,0.0,0.0,1.66,1.66,1.66,0.0,1.66,1.66,1.66,0.0,0.0,0.0,0.0,0.0
4643,32.9,62,25,10.662551289442877,17.119588753908836,163.4201022867335,0.1,3.4272158475147076,6.118163490771945,0.0,1.5782169059102429,2.36,2.36,2.36,0.0,9.4e-07,9.4e-07,9.4e-07,0.0,2130.0,2130.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.27,0.0,19.98,19.98,19.98,0.0,13.0,13.0,13.0,0.0,1345.0,1345.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,731.0,731.0,0.0,38.0,38.0,38.0,0.0,50.0,50.0,50.0,0.0,441.0,441.0,441.0,0.0,20.0,20.0,20.0,0.0,412.0,412.0,412.0,0.0,7353.0,7353.0,7353.0,0.0,1.27e-05,1.27e-05,1.27e-05,0.0,1.229,1.229,1.229,0.0,1.229,1.229,1.229,0.0,0.0,0.0,0.0,0.0
4644,52.0,68,32,17.88854381999832,22.52567380695329,806.3470528962127,0.027777777777777776,4.897426648767372,8.80976945834242,0.0,1.793792409349895,2.29,2.29,2.29,0.0,8.6e-07,8.6e-07,8.6e-07,0.0,2830.0,2830.0,2830.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,18.46,18.46,18.46,0.0,15.0,15.0,15.0,0.0,1802.0,1802.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,1371.0,1371.0,0.0,44.0,44.0,44.0,0.0,70.0,70.0,70.0,0.0,814.0,814.0,814.0,0.0,28.0,28.0,28.0,0.0,589.0,589.0,589.0,0.0,9066.0,9066.0,9066.0,0.0,1.22e-05,1.22e-05,1.22e-05,0.0,1.03,1.03,1.03,0.0,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0
4645,14.4,32,8,9.372299611087985,10.034376185301683,248.19509949004646,0.04,3.611906292104289,6.394836812106291,0.0,1.4890817257283269,1.73,1.73,1.73,0.0,4.4e-08,4.4e-08,4.4e-08,0.0,4602.0,4602.0,4602.0,0.0,74.0,74.0,74.0,0.0,0.29,0.29,0.29,0.0,14.0,14.0,14.0,0.0,160.0,160.0,160.0,0.0,923.0,923.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,440.0,0.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,260.0,260.0,260.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1738.0,1738.0,1738.0,0.0,8.2e-06,8.2e-06,8.2e-06,0.0,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.0,0.0,0.0,0.0,0.0
4646,42.77777777777778,67,32,13.530030613234462,18.757024969708226,670.5274747449085,0.027777777777777776,4.612629917713565,8.39002544849789,0.0,1.6933889324951723,2.3,2.3,2.3,0.0,8.14e-07,8.14e-07,8.14e-07,0.0,2760.0,2760.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,18.74,18.74,18.74,0.0,16.0,16.0,16.0,0.0,1734.0,1734.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,1259.0,1259.0,0.0,40.0,40.0,40.0,0.0,65.0,65.0,65.0,0.0,746.0,746.0,746.0,0.0,26.0,26.0,26.0,0.0,481.0,481.0,481.0,0.0,8795.0,8795.0,8795.0,0.0,1.12e-05,1.12e-05,1.12e-05,0.0,1.041,1.041,1.041,0.0,1.041,1.041,1.041,0.0,0.0,0.0,0.0,0.0
4647,46.63636363636363,67,32,13.825356988800275,18.405867097406308,197.7391139068818,0.09090909090909091,2.9643149592516824,4.576025607154406,0.0,1.1006520604616812,2.3,2.3,2.3,0.0,8.14e-07,8.14e-07,8.14e-07,0.0,2760.0,2760.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,18.74,18.74,18.74,0.0,16.0,16.0,16.0,0.0,1734.0,1734.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,1259.0,1259.0,0.0,40.0,40.0,40.0,0.0,65.0,65.0,65.0,0.0,746.0,746.0,746.0,0.0,26.0,26.0,26.0,0.0,481.0,481.0,481.0,0.0,8795.0,8795.0,8795.0,0.0,1.12e-05,1.12e-05,1.12e-05,0.0,1.041,1.041,1.041,0.0,1.041,1.041,1.041,0.0,0.0,0.0,0.0,0.0
4648,18.666666666666668,32,7,12.01850425154663,13.34709761974669,477.8312091683852,0.027777777777777776,4.047479589448888,7.355394501189502,0.0,1.4428872590548216,1.73,1.73,1.73,0.0,4.4e-08,4.4e-08,4.4e-08,0.0,4602.0,4602.0,4602.0,0.0,74.0,74.0,74.0,0.0,0.29,0.29,0.29,0.0,14.0,14.0,14.0,0.0,160.0,160.0,160.0,0.0,923.0,923.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,440.0,0.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,260.0,260.0,260.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1738.0,1738.0,1738.0,0.0,8.2e-06,8.2e-06,8.2e-06,0.0,0.86,0.86,0.86,0.0,0.86,0.86,0.86,0.0,0.0,0.0,0.0,0.0
4649,18.28846153846154,39,8,14.045717303014932,14.377304051289924,742.9079913621592,0.019230769230769232,4.775402112714837,8.377199341813855,0.0,1.6287498635660933,2.32,2.32,2.32,0.0,6e-07,6e-07,6e-07,0.0,3300.0,3300.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,19.88,19.88,19.88,0.0,17.0,17.0,17.0,0.0,1799.0,1799.0,1799.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,0.0,1810.0,1810.0,1810.0,0.0,41.0,41.0,41.0,0.0,64.0,64.0,64.0,0.0,589.0,589.0,589.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,4472.0,0.0,1.06e-05,1.06e-05,1.06e-05,0.0,1.04,1.04,1.04,0.0,1.04,1.04,1.04,0.0,0.0,0.0,0.0,0.0
4650,13.085714285714285,49,8,10.636517766829595,14.18547461727676,2972.4114037526297,0.004761904761904762,7.800994286952362,14.144571081483761,0.0,2.736956596057421,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
4651,41.54545454545455,71,29,18.082455768273572,16.686977530273058,179.3553836870435,0.09090909090909091,2.867172138877372,4.44962723005434,0.0,1.0638727601038447,2.24,2.24,2.24,0.0,5.8e-07,5.8e-07,5.8e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.26,0.0,17.78,17.78,17.78,0.0,16.0,16.0,16.0,0.0,1925.0,1925.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.022,0.0,1750.0,1750.0,1750.0,0.0,48.0,48.0,48.0,0.0,69.0,69.0,69.0,0.0,893.0,893.0,893.0,0.0,27.0,27.0,27.0,0.0,1160.0,1160.0,1160.0,0.0,9841.0,9841.0,9841.0,0.0,9.9e-06,9.9e-06,9.9e-06,0.0,1.001,1.001,1.001,0.0,1.001,1.001,1.001,0.0,0.0,0.0,0.0,0.0
4652,32.77777777777778,64,13,18.63555608553938,19.568881220452543,347.03614098670903,0.05555555555555555,3.4480697301594327,5.690696421572571,0.0,1.2064894230592962,2.34,2.34,2.34,0.0,1.31e-06,1.31e-06,1.31e-06,0.0,2680.0,2680.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.26,0.0,19.9,19.9,19.9,0.0,11.0,11.0,11.0,0.0,1585.0,1585.0,1585.0,0.0,0.0,0.0,0.0,0.0,1.083,1.083,1.083,0.0,1938.0,1938.0,1938.0,0.0,38.0,38.0,38.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,0.0,570.0,570.0,570.0,0.0,7901.0,7901.0,7901.0,0.0,9.4e-06,9.4e-06,9.4e-06,0.0,1.075,1.075,1.075,0.0,1.075,1.075,1.075,0.0,0.0,0.0,0.0,0.0
4653,46.57142857142857,66,32,16.82563641638338,22.137741953590506,303.86833432732635,0.07142857142857142,4.296037471934423,7.6660140099253775,0.0,1.9341575043499557,2.31,2.31,2.31,0.0,9.26e-07,9.26e-07,9.26e-07,0.0,2710.0,2710.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,19.01,19.01,19.01,0.0,11.0,11.0,11.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1160.0,1160.0,0.0,41.0,41.0,41.0,0.0,61.0,61.0,61.0,0.0,500.0,500.0,500.0,0.0,25.0,25.0,25.0,0.0,540.0,540.0,540.0,0.0,8551.0,8551.0,8551.0,0.0,9.9e-06,9.9e-06,9.9e-06,0.0,1.131,1.131,1.131,0.0,1.131,1.131,1.131,0.0,0.0,0.0,0.0,0.0
4654,12.0,32,8,7.5387885852657615,12.732167631036067,1368.535838276405,0.009259259259259259,6.583179192107464,11.735077065804987,0.0,2.7183750627535974,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
4655,42.55555555555556,67,27,17.391639824998364,18.225256419362832,159.30188360967793,0.1111111111111111,2.785952951857201,4.5330194538634325,0.0,1.1235011748545212,2.3,2.3,2.3,0.0,8.14e-07,8.14e-07,8.14e-07,0.0,2760.0,2760.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,18.74,18.74,18.74,0.0,16.0,16.0,16.0,0.0,1734.0,1734.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,1259.0,1259.0,0.0,40.0,40.0,40.0,0.0,65.0,65.0,65.0,0.0,746.0,746.0,746.0,0.0,26.0,26.0,26.0,0.0,481.0,481.0,481.0,0.0,8795.0,8795.0,8795.0,0.0,1.12e-05,1.12e-05,1.12e-05,0.0,1.041,1.041,1.041,0.0,1.041,1.041,1.041,0.0,0.0,0.0,0.0,0.0
4656,42.92307692307692,52,32,9.809426694308181,27.936103932540238,361.25703016446136,0.0,6.338457109619261,11.692612864346373,0.0,3.2861905925013652,2.11,2.11,2.11,0.0,0.0005,0.0005,0.0005,0.0,5400.0,5400.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63,13.63,13.63,0.0,60.0,60.0,60.0,0.0,1211.4,1211.4,1211.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.6,1881.6,1881.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323.0,5323.0,5323.0,0.0,6e-06,6e-06,6e-06,0.0,0.77,0.77,0.77,0.0,0.77,0.77,0.77,0.0,0.0,0.0,0.0,0.0
4657,11.8,32,8,7.114070564732966,11.88080901470024,1419.1588158885386,0.008333333333333333,6.564384522773837,11.865332466104995,0.0,2.6715959370334104,2.27,2.27,2.27,0.0,4.9e-08,4.9e-08,4.9e-08,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,23.78,23.78,0.0,140.0,140.0,140.0,0.0,370.87,370.87,370.87,0.0,2573.0,2573.0,2573.0,0.0,0.0,0.0,0.0,0.0,785.13,785.13,785.13,0.0,6.3,6.3,6.3,0.0,10.0,10.0,10.0,0.0,0.69,0.69,0.69,0.0,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,968.0,968.0,968.0,0.0,7.1e-05,7.1e-05,7.1e-05,0.0,1.16,1.16,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0
4658,19.57894736842105,64,8,18.02429877305599,14.02077466998085,526.5835604641123,0.02631578947368421,4.193894687492324,7.611127907359286,0.0,1.4405768523758278,2.31,2.31,2.31,0.0,3.4e-08,3.4e-08,3.4e-08,0.0,3810.0,3810.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.31,0.0,26.2,26.2,26.2,0.0,200.0,200.0,200.0,0.0,1115.0,1115.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,642.0,642.0,0.0,17.0,17.0,17.0,0.0,20.0,20.0,20.0,0.0,167.0,167.0,167.0,0.0,7.4,7.4,7.4,0.0,0.0,0.0,0.0,0.0,1550.0,1550.0,1550.0,0.0,2.23e-05,2.23e-05,2.23e-05,0.0,1.14,1.14,1.14,0.0,1.14,1.14,1.14,0.0,0.0,0.0,0.0,0.0
4659,43.81818181818182,58,32,10.302852048368866,19.71510283160809,211.5894618612371,0.09090909090909091,3.810352409620664,6.5473698136584435,0.0,1.7392548409770987,2.42,2.42,2.42,0.0,7.4e-07,7.4e-07,7.4e-07,0.0,2100.0,2100.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,20.69,20.69,20.69,0.0,11.0,11.0,11.0,0.0,1068.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.022,0.0,2565.0,2565.0,2565.0,0.0,22.0,22.0,22.0,0.0,34.0,34.0,34.0,0.0,412.0,412.0,412.0,0.0,14.0,14.0,14.0,0.0,270.0,270.0,270.0,0.0,6689.0,6689.0,6689.0,0.0,6.3e-06,6.3e-06,6.3e-06,0.0,1.08,1.08,1.08,0.0,1.08,1.08,1.08,0.0,0.0,0.0,0.0,0.0
